,#gens,#Terms,min_deg,max_deg,av_deg,min_terms,max_terms,av_terms,deg_sum(F),#pure_var_power,#pure_var_power_lt,min_deg_of_X_1,min_deg_of_X_2,min_deg_of_X_3,min_deg_of_X_4,max_deg_of_X_1,max_deg_of_X_2,max_deg_of_X_3,max_deg_of_X_4,av_deg_of_X_1,av_deg_of_X_2,av_deg_of_X_3,av_deg_of_X_4,min_lt_deg_of_X_1,min_lt_deg_of_X_2,min_lt_deg_of_X_3,min_lt_deg_of_X_4,max_lt_deg_of_X_1,max_lt_deg_of_X_2,max_lt_deg_of_X_3,max_lt_deg_of_X_4,av_lt_deg_of_X_1,av_lt_deg_of_X_2,av_lt_deg_of_X_3,av_lt_deg_of_X_4,generators_with_X1,generators_with_X2,generators_with_X1_X2,generators_with_X3,generators_with_X1_X3,generators_with_X2_X3,generators_with_X1_X2_X3,generators_with_X4,generators_with_X1_X4,generators_with_X2_X4,generators_with_X1_X2_X4,generators_with_X3_X4,generators_with_X1_X3_X4,generators_with_X2_X3_X4,generators_with_X1_X2_X3_X4,lt_with_X1,lt_with_X2,lt_with_X1_X2,lt_with_X3,lt_with_X1_X3,lt_with_X2_X3,lt_with_X1_X2_X3,lt_with_X4,lt_with_X1_X4,lt_with_X2_X4,lt_with_X1_X2_X4,lt_with_X3_X4,lt_with_X1_X3_X4,lt_with_X2_X3_X4,lt_with_X1_X2_X3_X4,terms_with_X1,terms_with_X2,terms_with_X1_X2,terms_with_X3,terms_with_X1_X3,terms_with_X2_X3,terms_with_X1_X2_X3,terms_with_X4,terms_with_X1_X4,terms_with_X2_X4,terms_with_X1_X2_X4,terms_with_X3_X4,terms_with_X1_X3_X4,terms_with_X2_X3_X4,terms_with_X1_X2_X3_X4,"[2,1]","[3,1]","[3,2]","[4,1]","[4,2]","[4,3]",output
380,4,16,3,5,3.8,2,7,4.0,15,5,1,1,2,1,1,3,3,4,3,1.8,2.8,2.8,2.0,0,1,0,0,3,3,1,0,1.0,2.2,0.5,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,2,1,2,1,0,0,0,0,0,0,0,0,4,10,3,10,2,6,2,6,1,2,0,3,0,1,0,2,6,0,16,0,0,4
3348,3,11,3,4,3.3,2,5,3.7,10,4,2,1,1,0,1,3,3,3,3,1.7,2.0,2.0,2.0,0,0,0,0,3,3,3,1,1.0,1.0,1.0,0.3,3,3,3,2,2,2,2,3,3,3,3,2,2,2,2,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,4,4,1,4,1,0,0,8,4,3,1,2,1,0,0,1,1,0,1,0,0,4
6918,4,17,4,8,5.8,2,9,4.2,23,1,1,0,3,1,1,4,6,3,4,2.2,4.0,1.8,3.0,0,1,0,0,4,6,1,3,1.2,3.5,0.2,0.8,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,2,4,2,1,0,1,0,1,1,1,1,0,0,0,0,8,14,6,7,2,6,2,13,6,10,4,5,1,4,1,2,0,0,29,0,60,4
4298,2,9,5,5,5.0,4,5,4.5,10,2,1,4,1,1,2,4,5,5,3,4.0,3.0,3.0,2.5,0,0,0,0,4,1,5,0,2.0,0.5,2.5,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,6,4,5,4,3,3,4,3,3,2,2,2,2,2,1,1,1,0,0,0,4
9251,2,9,5,7,6.0,4,5,4.5,12,0,0,1,3,2,4,4,5,4,4,2.5,4.0,3.0,4.0,1,3,0,1,1,5,0,1,1.0,4.0,0.0,1.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,2,2,2,2,0,0,0,0,8,4,4,6,5,2,2,9,8,4,4,6,5,2,2,0,0,0,3,3,3,4
2298,5,17,4,6,4.8,2,4,3.4,24,2,2,0,1,2,1,5,4,4,4,2.4,3.0,2.6,1.6,0,0,0,0,5,4,2,0,1.6,2.4,0.8,0.0,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,3,3,1,2,1,1,0,0,0,0,0,0,0,0,0,10,12,6,9,4,6,2,10,7,7,5,5,3,3,2,0,0,0,0,0,5,6
3018,2,5,4,5,4.5,2,3,2.5,9,0,0,1,0,2,0,3,4,3,1,2.0,2.0,2.5,0.5,1,0,0,0,3,4,0,1,2.0,2.0,0.0,0.5,2,1,1,2,2,1,1,1,1,0,0,1,1,0,0,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,3,3,2,3,1,2,1,2,1,0,0,1,0,0,0,1,0,0,2,1,3,4
9222,4,14,4,7,5.5,2,5,3.5,22,0,0,1,3,1,1,5,5,5,2,3.0,3.5,3.2,1.5,0,0,0,0,5,4,3,1,1.5,2.2,1.5,0.2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,1,3,2,2,1,1,0,1,0,0,0,0,0,8,12,6,9,5,7,3,9,4,8,3,4,1,3,0,0,3,3,10,14,16,2
7589,2,7,4,4,4.0,2,5,3.5,8,0,0,1,0,1,2,3,3,3,2,2.0,1.5,2.0,2.0,1,0,0,0,3,2,1,1,2.0,1.0,0.5,0.5,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,4,1,6,2,4,1,4,2,1,0,3,1,1,0,0,1,1,1,2,2,4
5764,3,12,3,5,4.3,4,4,4.0,13,0,0,1,0,2,2,4,3,4,3,2.3,1.7,2.7,2.7,0,0,0,0,4,3,2,1,2.0,1.0,0.7,0.7,3,2,2,3,3,2,2,3,3,2,2,3,3,2,2,2,1,0,1,0,1,0,2,2,0,0,0,0,0,0,6,5,3,7,2,2,1,11,6,4,3,6,2,1,1,0,1,1,7,4,4,4
9934,4,15,4,6,4.5,3,5,3.8,18,2,1,2,1,1,0,4,4,2,3,3.0,3.0,1.8,1.0,0,0,0,0,4,3,2,0,2.5,1.2,0.8,0.0,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,3,3,2,2,1,2,1,0,0,0,0,0,0,0,0,12,10,7,8,6,6,4,4,4,2,2,1,1,1,1,0,0,0,0,0,2,6
4287,4,16,3,6,4.2,3,5,4.0,17,1,0,1,2,0,2,2,5,3,4,1.8,3.2,2.0,2.5,1,2,0,0,1,5,0,0,1.0,3.2,0.0,0.0,4,4,4,3,3,3,3,4,4,4,4,3,3,3,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,11,11,7,7,5,5,3,6,3,2,0,1,1,0,0,1,4,3,16,10,11,4
9797,5,19,3,6,4.6,2,5,3.8,23,0,0,0,1,1,1,3,4,4,5,1.6,2.2,2.6,2.4,0,0,1,0,3,4,2,1,1.2,1.4,1.8,0.2,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,3,2,0,5,3,2,0,1,0,1,0,1,0,1,0,9,10,2,15,8,7,2,14,6,8,2,10,5,5,2,0,4,4,12,21,5,4
503,3,10,3,4,3.7,3,4,3.3,11,1,0,0,1,1,1,3,2,2,4,1.3,1.7,1.7,2.3,0,0,0,0,3,2,1,1,1.3,1.3,0.7,0.3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,2,2,1,2,1,1,0,1,0,1,0,1,0,1,0,6,4,2,6,3,2,0,6,2,3,1,3,0,2,0,1,1,0,1,4,6,4
8977,2,7,3,6,4.5,3,4,3.5,9,0,0,2,2,2,0,2,3,4,2,2.0,2.5,3.0,1.0,1,2,0,0,2,2,2,0,1.5,2.0,1.0,0.0,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,6,4,3,6,5,3,2,2,1,2,1,2,1,2,1,1,1,0,0,1,1,2
2989,3,13,4,4,4.0,3,6,4.3,12,1,1,2,2,0,2,3,4,2,3,2.3,2.7,1.0,2.3,0,2,0,0,2,4,1,0,1.0,2.7,0.3,0.0,3,3,3,2,2,2,2,3,3,3,3,2,2,2,2,2,3,2,1,1,1,1,0,0,0,0,0,0,0,0,9,9,5,5,3,4,2,9,7,5,3,3,2,2,1,2,0,0,10,0,10,4
3058,5,22,3,6,3.8,4,5,4.4,19,4,1,1,1,1,1,4,3,5,3,2.2,2.0,2.6,2.4,1,0,0,0,4,2,1,0,2.0,1.4,0.4,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,2,2,2,2,0,0,0,0,0,0,0,0,13,11,6,14,8,8,4,11,3,5,0,6,1,4,0,0,0,2,0,12,0,5
6368,4,21,4,6,4.5,4,7,5.2,18,2,2,2,2,1,1,5,4,3,5,3.0,3.2,2.2,2.8,0,1,0,0,5,4,0,0,1.5,3.0,0.0,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,12,12,8,11,6,3,3,12,5,5,3,6,1,0,0,3,1,0,8,0,28,4
9478,4,14,4,4,4.0,2,4,3.5,16,1,0,1,1,2,2,3,3,4,3,2.5,2.0,2.8,2.2,1,0,0,0,3,1,2,1,2.5,0.2,1.0,0.2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,3,3,0,0,1,1,0,0,1,1,0,0,7,7,2,10,3,5,0,6,4,2,1,3,1,1,0,1,2,4,5,8,0,2
6149,5,19,3,5,4.2,3,5,3.8,21,5,1,1,0,0,1,3,4,4,4,2.0,2.4,2.0,3.0,0,0,0,0,3,4,2,0,1.4,2.0,0.8,0.0,5,4,4,3,3,2,2,5,5,4,4,3,3,2,2,3,4,2,3,2,2,1,0,0,0,0,0,0,0,0,9,11,5,10,5,6,2,9,4,4,2,3,2,2,1,2,5,0,10,0,0,4
5508,2,5,4,5,4.5,2,3,2.5,9,0,0,1,2,0,1,2,4,3,2,1.5,3.0,1.5,1.5,1,0,0,0,2,4,2,0,1.5,2.0,1.0,0.0,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,4,3,2,1,1,0,2,2,2,2,0,0,0,0,1,1,1,0,0,0,2
920,2,9,4,4,4.0,4,5,4.5,8,0,0,1,3,2,2,2,3,3,3,1.5,3.0,2.5,2.5,1,1,0,0,1,3,2,0,1.0,2.0,1.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,5,7,4,4,2,3,2,5,2,3,1,1,0,0,0,1,1,1,1,0,1,4
5272,4,18,3,7,4.8,3,7,4.5,19,2,1,1,2,1,1,4,5,6,4,2.2,3.5,3.2,2.8,0,0,0,0,4,5,3,0,1.2,2.0,1.5,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,1,3,2,2,1,0,0,0,0,0,0,0,0,7,13,3,11,5,8,2,11,3,8,1,5,1,4,0,1,3,0,32,0,11,4
346,4,14,3,5,4.2,3,4,3.5,17,0,0,1,1,1,1,4,3,2,3,2.8,2.2,1.2,2.2,1,0,0,0,3,3,1,0,2.0,1.5,0.8,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,2,0,0,0,0,0,0,0,0,9,8,4,10,5,7,3,10,5,5,1,7,2,5,1,1,2,1,3,11,15,2
6876,4,16,3,6,4.2,3,6,4.0,17,1,1,0,2,1,1,5,2,3,3,2.8,2.0,2.0,1.8,0,0,0,0,3,2,3,0,2.2,0.5,1.5,0.0,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,1,0,3,2,1,0,0,0,0,0,0,0,0,0,9,7,2,12,6,5,1,11,5,5,1,8,3,3,0,0,0,1,0,5,18,5
8798,4,15,4,5,4.2,2,5,3.8,17,0,0,2,0,2,2,2,3,3,3,2.0,1.2,2.5,2.2,0,0,0,0,2,1,3,2,1.2,0.5,1.8,0.8,4,2,2,4,4,2,2,4,4,2,2,4,4,2,2,3,2,1,3,2,2,1,2,2,0,0,1,1,0,0,11,7,4,8,5,4,2,12,10,4,3,5,4,1,1,0,2,2,11,12,7,4
7150,2,9,3,6,4.5,4,5,4.5,9,1,0,1,1,1,3,1,4,5,3,1.0,2.5,3.0,3.0,1,1,0,0,1,3,2,1,1.0,2.0,1.0,0.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,4,4,3,5,1,2,1,7,3,2,2,3,0,0,0,0,1,1,3,2,3,4
2763,2,10,4,4,4.0,2,8,5.0,8,1,0,2,0,2,2,3,3,4,3,2.5,1.5,3.0,2.5,2,0,1,0,3,0,2,0,2.5,0.0,1.5,0.0,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,7,3,2,6,4,1,1,6,4,2,1,2,1,0,0,0,3,3,1,3,0,4
3746,3,12,4,7,5.3,3,5,4.0,16,1,0,2,2,1,0,4,5,7,2,2.7,3.7,4.0,1.0,1,1,0,0,4,5,1,1,2.3,2.3,0.3,0.3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,1,1,1,1,1,1,1,1,0,0,0,0,7,8,5,9,4,5,2,5,3,3,2,3,1,1,0,1,1,4,1,3,12,2
9936,4,13,4,6,4.8,2,4,3.2,19,4,3,2,1,1,0,4,6,3,4,2.5,3.8,2.2,1.8,0,0,0,0,4,6,0,1,1.5,3.0,0.0,0.2,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,2,3,1,0,0,0,0,1,1,1,1,0,0,0,0,6,9,3,7,3,6,2,5,2,3,1,2,0,2,0,0,0,0,0,0,31,6
9874,3,17,3,5,3.7,4,7,5.7,11,5,0,2,1,3,1,3,5,5,3,2.3,2.7,3.7,2.3,1,1,0,0,2,4,0,0,1.7,2.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,10,9,6,8,3,2,0,8,5,4,2,4,2,2,0,3,4,0,1,0,0,4
3249,3,11,3,5,3.7,2,5,3.7,11,2,1,0,1,0,0,3,3,3,3,1.7,2.0,1.3,1.7,0,1,0,0,2,3,3,0,1.0,1.7,1.0,0.0,2,3,2,2,1,2,1,2,2,2,2,1,1,1,1,2,3,2,1,1,1,1,0,0,0,0,0,0,0,0,6,6,3,5,3,2,1,6,3,1,0,3,2,0,0,2,0,0,7,0,10,4
6916,3,14,3,4,3.7,3,6,4.7,11,1,1,1,1,2,2,4,2,3,2,2.3,1.7,2.3,2.0,1,0,0,0,4,2,1,0,2.3,1.0,0.3,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,1,1,0,0,0,0,0,0,0,0,8,10,5,9,4,6,2,6,3,4,2,3,1,1,0,0,0,5,0,2,4,5
9334,3,17,3,5,4.0,4,8,5.7,12,2,1,2,1,1,2,3,2,3,3,2.7,1.7,2.0,2.3,2,0,0,0,3,2,1,0,2.7,1.0,0.3,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,1,1,0,0,0,0,0,0,0,0,11,9,6,12,6,5,2,10,6,5,3,8,4,3,1,0,0,3,0,5,6,3
3130,3,15,3,9,5.7,4,6,5.0,17,1,0,1,2,2,1,8,6,4,4,3.7,3.7,3.0,2.3,0,1,0,0,2,5,3,0,1.0,2.7,2.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,1,2,1,0,0,0,0,0,0,0,0,12,10,8,10,8,6,5,11,10,6,6,8,7,4,4,1,0,1,5,2,7,4
2030,2,5,3,4,3.5,2,3,2.5,7,2,1,0,0,2,2,1,3,3,3,0.5,1.5,2.5,2.5,0,0,2,0,1,1,3,0,0.5,0.5,2.5,0.0,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,1,3,1,3,1,2,1,3,0,2,0,1,0,1,0,0,2,2,2,2,0,4
3674,3,11,4,4,4.0,3,5,3.7,12,2,1,1,1,2,2,2,3,4,4,1.3,2.0,2.7,2.7,0,0,0,0,1,3,4,0,0.3,1.7,2.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,6,5,4,6,2,2,1,8,5,3,3,4,2,1,1,1,2,2,10,1,0,4
7969,2,14,4,6,5.0,5,9,7.0,10,1,0,3,3,1,4,3,4,2,5,3.0,3.5,1.5,4.5,0,3,1,0,1,4,1,0,0.5,3.5,1.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,10,7,5,7,4,4,2,12,9,5,4,5,3,2,1,0,1,1,4,1,4,4
3217,6,25,3,7,4.8,3,5,4.2,29,3,2,2,0,0,1,4,5,3,6,2.8,2.2,2.2,2.8,0,0,0,0,3,5,3,2,1.8,1.7,1.0,0.3,6,5,5,5,5,5,5,6,6,5,5,5,5,5,5,5,4,3,3,3,2,2,1,1,0,0,1,1,0,0,14,15,7,15,7,9,3,13,6,6,2,7,2,3,0,0,0,0,0,0,20,6
1842,4,15,3,5,4.2,2,6,3.8,17,3,1,0,1,0,1,4,4,4,3,2.2,2.5,1.5,2.0,0,0,0,0,3,4,4,0,1.5,1.8,1.0,0.0,3,4,3,3,2,3,2,4,3,4,3,3,2,3,2,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,8,10,5,6,2,4,1,9,4,5,2,5,2,3,1,0,0,0,0,0,18,6
6523,2,6,5,6,5.5,3,3,3.0,11,1,0,1,0,1,3,4,2,2,5,2.5,1.0,1.5,4.0,1,0,0,0,4,2,0,4,2.5,1.0,0.0,2.0,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,1,1,3,2,0,0,4,2,0,0,2,1,0,0,1,0,0,1,2,2,4
1138,3,6,3,7,5.3,2,2,2.0,16,0,0,1,1,0,2,3,2,2,3,2.0,1.7,1.0,2.7,1,1,0,0,3,2,2,3,2.0,1.3,0.7,1.3,3,3,3,2,2,2,2,3,3,3,3,2,2,2,2,3,3,3,1,1,1,1,2,2,2,2,1,1,1,1,5,5,4,3,2,3,2,5,4,4,3,3,2,3,2,1,0,0,5,7,10,4
6145,3,12,3,6,4.7,3,5,4.0,14,0,0,1,2,2,1,2,4,3,3,1.7,3.0,2.7,2.0,1,0,0,0,2,4,1,1,1.3,2.3,0.3,0.7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,0,0,2,2,2,2,0,0,0,0,8,8,5,9,6,5,3,9,5,7,4,6,3,4,2,0,1,1,3,11,10,2
5759,2,11,3,4,3.5,4,7,5.5,7,2,1,2,3,2,0,3,3,3,1,2.5,3.0,2.5,0.5,0,3,0,0,1,3,0,0,0.5,3.0,0.0,0.0,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,8,6,4,8,6,3,2,2,2,1,1,1,1,0,0,1,1,0,0,0,0,2
1321,3,11,3,4,3.7,2,5,3.7,11,0,0,1,2,0,0,3,2,3,3,1.7,2.0,1.7,1.7,0,0,0,0,3,2,2,1,1.0,1.3,1.0,0.3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,2,0,2,0,2,0,1,1,0,0,0,0,0,0,5,7,2,6,2,3,0,8,4,5,2,3,1,1,0,0,2,2,4,3,2,2
9538,3,10,4,6,5.0,3,4,3.3,15,2,1,0,1,1,1,3,4,4,4,1.7,3.0,2.3,2.3,0,1,0,0,3,4,1,0,1.7,2.7,0.7,0.0,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,2,3,2,2,2,2,2,0,0,0,0,0,0,0,0,4,8,3,8,4,6,3,6,2,5,1,5,2,4,1,1,3,0,3,0,13,2
9708,5,23,4,7,5.8,3,6,4.6,29,1,1,1,4,2,1,5,6,5,4,2.8,4.8,3.6,2.6,0,4,0,0,2,6,1,0,0.6,4.8,0.4,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,2,2,0,2,0,0,0,0,0,0,0,0,0,15,16,10,15,9,8,4,13,8,8,5,8,4,3,1,1,7,0,23,0,32,2
5459,2,8,3,4,3.5,2,6,4.0,7,3,1,1,2,3,0,2,4,3,3,1.5,3.0,3.0,1.5,0,0,0,0,2,4,1,0,1.0,2.0,0.5,0.0,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,0,5,3,1,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,4
8413,3,10,3,5,3.7,3,4,3.3,11,2,1,1,1,1,1,3,3,3,2,1.7,2.3,2.3,1.3,0,1,0,0,3,3,1,0,1.3,2.0,0.3,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,1,1,1,1,0,0,0,0,0,0,0,0,6,6,4,6,4,2,2,5,3,2,1,3,2,0,0,2,3,0,2,0,3,2
9622,5,24,3,6,4.0,3,6,4.8,20,3,1,2,2,1,1,4,6,5,4,2.8,3.0,2.0,2.2,2,0,0,0,4,2,0,1,2.8,1.0,0.0,0.2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,0,0,0,0,1,1,1,1,0,0,0,0,16,15,8,8,3,5,1,15,11,7,4,6,3,3,1,0,0,0,0,0,9,6
3133,4,18,3,5,3.8,2,7,4.5,15,1,0,2,1,1,1,3,3,3,3,2.2,2.2,1.8,2.5,0,1,0,0,2,3,1,0,1.2,2.2,0.2,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,1,0,1,0,0,0,0,0,0,0,0,0,11,11,6,10,5,7,3,11,6,4,1,6,3,3,1,2,0,1,14,4,18,4
6228,2,7,6,7,6.5,3,4,3.5,13,0,0,4,2,2,2,5,2,5,2,4.5,2.0,3.5,2.0,2,0,2,0,4,2,3,0,3.0,1.0,2.5,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,0,0,0,0,0,0,0,0,6,4,4,6,5,4,4,4,3,2,2,3,2,2,2,0,2,2,1,3,4,2
3155,4,23,4,6,5.0,4,7,5.8,20,1,1,1,1,2,2,6,3,3,3,3.0,2.5,2.5,2.8,0,0,0,0,6,3,2,0,2.2,1.8,1.0,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,3,2,3,2,0,0,0,0,0,0,0,0,16,12,7,17,12,8,5,17,12,8,5,12,9,4,3,0,0,2,0,20,40,5
5830,2,7,4,5,4.5,2,5,3.5,9,0,0,2,0,2,1,2,3,4,3,2.0,1.5,3.0,2.0,2,0,0,0,2,3,2,0,2.0,1.5,1.0,0.0,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6,3,2,4,3,1,0,4,4,1,1,2,2,0,0,1,2,1,0,0,0,2
6295,3,13,5,6,5.3,2,7,4.3,16,0,0,4,1,1,2,4,2,4,5,4.0,1.7,3.0,3.7,1,0,0,0,4,2,2,1,3.0,1.0,1.0,0.3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,0,0,0,0,8,6,4,9,4,3,1,10,5,5,3,6,1,2,0,0,2,2,4,14,11,2
5569,2,10,4,6,5.0,4,6,5.0,10,1,0,3,3,2,1,4,4,3,2,3.5,3.5,2.5,1.5,3,1,0,0,4,1,0,1,3.5,1.0,0.0,0.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,1,1,1,0,0,0,0,5,9,4,4,1,3,0,8,4,7,3,4,1,3,0,1,0,0,1,2,3,1
6750,3,13,3,4,3.7,3,5,4.3,11,1,1,1,3,2,1,3,3,2,3,2.3,3.0,2.0,2.3,0,0,0,0,3,3,1,0,2.0,1.3,0.3,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,6,9,3,8,5,4,2,4,0,3,0,1,0,0,0,2,3,0,0,0,4,2
5374,4,15,3,6,4.5,3,5,3.8,18,0,0,0,1,1,1,3,5,4,5,1.8,3.2,2.2,2.8,0,1,0,0,1,5,1,1,0.2,3.2,0.8,0.2,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,1,4,1,3,0,3,0,1,0,1,0,1,0,1,0,6,11,5,7,0,4,0,12,5,8,4,5,0,2,0,1,1,1,25,3,22,4
78,4,22,3,6,5.0,5,6,5.5,20,2,1,2,2,2,1,4,5,4,5,2.8,3.0,3.2,3.0,1,0,0,0,3,3,3,0,1.8,2.0,1.2,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,2,2,0,0,0,0,0,0,0,0,15,14,8,15,10,9,5,13,9,7,4,10,7,5,3,0,0,0,0,0,20,6
1976,5,23,3,5,4.0,2,7,4.6,20,4,2,1,1,0,1,4,3,3,4,2.2,2.2,1.8,2.8,1,0,0,0,4,2,1,3,2.2,0.8,0.2,0.8,5,5,5,4,4,4,4,5,5,5,5,4,4,4,4,5,3,3,1,1,1,1,2,2,2,2,1,1,1,1,11,14,6,10,4,5,2,16,6,11,4,7,3,4,2,0,0,4,0,14,0,5
6956,4,16,3,7,4.8,3,5,4.0,19,2,0,1,1,0,1,4,5,3,3,2.5,3.2,1.8,2.2,1,1,0,0,4,4,2,1,1.8,2.2,0.5,0.2,4,4,4,3,3,3,3,4,4,4,4,3,3,3,3,4,4,4,1,1,1,1,1,1,1,1,0,0,0,0,11,12,9,6,4,5,4,10,7,6,5,3,2,2,2,2,1,0,30,0,27,4
4953,3,10,4,5,4.7,3,4,3.3,14,0,0,1,1,1,1,4,3,4,3,2.7,2.0,2.7,2.0,1,0,0,0,4,3,1,0,2.3,1.7,0.7,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,1,0,0,0,0,0,0,0,0,8,5,3,6,6,2,2,6,4,3,1,3,3,1,1,1,3,2,3,5,4,4
6271,2,9,3,5,4.0,4,5,4.5,8,0,0,1,1,2,2,2,4,4,4,1.5,2.5,3.0,3.0,1,0,0,0,2,1,4,0,1.5,0.5,2.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7,4,2,4,4,0,0,6,4,3,1,2,2,0,0,1,1,1,0,2,1,4
9649,4,18,4,5,4.2,3,6,4.5,17,1,1,2,1,3,0,3,3,4,3,2.5,2.5,3.2,1.5,0,0,0,0,3,3,4,1,0.8,1.8,1.5,0.2,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,1,3,1,3,0,2,0,1,0,1,0,1,0,1,0,12,12,7,11,7,6,3,11,7,8,4,6,4,4,2,1,2,2,10,10,0,4
9795,4,16,3,7,5.0,2,6,4.0,20,1,0,2,1,0,0,5,3,6,5,3.5,2.2,2.5,2.8,2,0,0,0,5,2,1,1,3.5,0.8,0.5,0.2,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,2,2,2,2,0,0,1,1,1,1,0,0,0,0,12,10,8,9,6,4,3,9,6,6,4,4,2,2,1,1,3,5,2,14,0,4
8366,2,7,3,5,4.0,3,4,3.5,8,1,1,2,1,0,1,5,2,3,2,3.5,1.5,1.5,1.5,2,0,0,0,5,1,0,0,3.5,0.5,0.0,0.0,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,2,1,2,1,3,1,3,1,1,0,1,0,0,0,0,0,1,2,5
